name,survived,won,elim_reason
survivor,3,False,EliminatedByHeadToHeadCollision
survivor,7,False,EliminatedByCollision
survivor,16,False,EliminatedBySelfCollision
survivor,8,False,EliminatedByCollision
survivor,12,True,None
survivor,15,True,None
survivor,14,False,EliminatedBySelfCollision
survivor,7,False,EliminatedByCollision
survivor,19,True,None
survivor,91,False,EliminatedByCollision
survivor,92,True,None
survivor,11,True,None
survivor,10,False,EliminatedByCollision
survivor,15,False,EliminatedByCollision
survivor,16,True,None
survivor,9,True,None
survivor,3,False,EliminatedBySelfCollision
survivor,12,True,None
survivor,11,False,EliminatedByCollision
survivor,21,False,EliminatedByHeadToHeadCollision
survivor,21,False,EliminatedByHeadToHeadCollision
survivor,15,True,None
survivor,11,False,EliminatedBySelfCollision
survivor,90,True,None
survivor,89,False,EliminatedBySelfCollision
survivor,6,False,EliminatedByCollision
survivor,17,True,None
survivor,13,False,EliminatedByCollision
survivor,20,True,None
survivor,88,True,None
survivor,87,False,EliminatedByCollision
survivor,14,False,EliminatedByCollision
survivor,16,True,None
survivor,13,False,EliminatedBySelfCollision
survivor,5,False,EliminatedByHeadToHeadCollision
survivor,3,False,EliminatedByHeadToHeadCollision
survivor,3,False,EliminatedByCollision
survivor,16,True,None
survivor,13,False,EliminatedByOutOfBounds
survivor,14,False,EliminatedBySelfCollision
survivor,15,True,None
survivor,4,False,EliminatedByCollision
survivor,17,True,None
survivor,23,False,EliminatedByCollision
survivor,24,True,None
survivor,13,False,EliminatedByHeadToHeadCollision
survivor,13,False,EliminatedByHeadToHeadCollision
survivor,23,False,EliminatedByCollision
survivor,24,True,None
survivor,9,True,None
survivor,5,False,EliminatedByHeadToHeadCollision
survivor,20,True,None
survivor,19,False,EliminatedByCollision
survivor,2,False,EliminatedByHeadToHeadCollision
survivor,20,True,None
survivor,16,True,None
survivor,4,False,EliminatedByCollision
survivor,5,False,EliminatedByHeadToHeadCollision
survivor,4,False,EliminatedByCollision
survivor,15,False,EliminatedByHeadToHeadCollision
survivor,15,False,EliminatedByHeadToHeadCollision
survivor,4,False,EliminatedByHeadToHeadCollision
survivor,7,False,EliminatedBySelfCollision
survivor,37,True,None
survivor,36,False,EliminatedBySelfCollision
survivor,11,False,EliminatedBySelfCollision
survivor,16,True,None
survivor,2,False,EliminatedBySelfCollision
survivor,19,True,None
survivor,4,False,EliminatedByCollision
survivor,19,True,None
survivor,9,True,None
survivor,8,False,EliminatedByHeadToHeadCollision
survivor,13,False,EliminatedBySelfCollision
survivor,14,True,None
survivor,188,True,None
survivor,187,False,EliminatedByCollision
survivor,16,True,None
survivor,4,False,EliminatedByCollision
survivor,23,True,None
survivor,22,False,EliminatedBySelfCollision
survivor,13,True,None
survivor,12,False,EliminatedBySelfCollision
survivor,9,False,EliminatedByHeadToHeadCollision
survivor,9,False,EliminatedByHeadToHeadCollision
survivor,11,False,EliminatedBySelfCollision
survivor,12,True,None
survivor,5,False,EliminatedByHeadToHeadCollision
survivor,13,True,None
survivor,16,True,None
survivor,12,False,EliminatedBySelfCollision
survivor,8,True,None
survivor,3,False,EliminatedByHeadToHeadCollision
survivor,2,False,EliminatedByHeadToHeadCollision
survivor,11,True,None
survivor,7,False,EliminatedByCollision
survivor,10,False,EliminatedBySelfCollision
survivor,3,False,EliminatedByHeadToHeadCollision
survivor,4,False,EliminatedByHeadToHeadCollision
survivor,7,True,None
survivor,4,False,EliminatedBySelfCollision
survivor,11,False,EliminatedBySelfCollision
survivor,6,False,EliminatedByHeadToHeadCollision
survivor,9,False,EliminatedByHeadToHeadCollision
survivor,9,False,EliminatedByHeadToHeadCollision
survivor,19,True,None
survivor,12,False,EliminatedBySelfCollision
survivor,5,False,EliminatedByHeadToHeadCollision
survivor,11,False,EliminatedBySelfCollision
survivor,98,True,None
survivor,97,False,EliminatedByCollision
survivor,9,False,EliminatedBySelfCollision
survivor,10,True,None
survivor,16,True,None
survivor,9,False,EliminatedBySelfCollision
survivor,7,False,EliminatedByHeadToHeadCollision
survivor,7,False,EliminatedByHeadToHeadCollision
survivor,8,True,None
survivor,5,False,EliminatedByHeadToHeadCollision
survivor,14,False,EliminatedBySelfCollision
survivor,15,True,None
survivor,20,True,None
survivor,19,False,EliminatedByCollision
survivor,9,False,EliminatedByHeadToHeadCollision
survivor,9,False,EliminatedByHeadToHeadCollision
survivor,48,True,None
survivor,47,False,EliminatedBySelfCollision
survivor,8,True,None
survivor,2,False,EliminatedByHeadToHeadCollision
survivor,19,True,None
survivor,18,False,EliminatedBySelfCollision
survivor,8,False,EliminatedByCollision
survivor,14,True,None
survivor,10,False,EliminatedByHeadToHeadCollision
survivor,10,False,EliminatedByHeadToHeadCollision
survivor,8,False,EliminatedByHeadToHeadCollision
survivor,8,False,EliminatedByHeadToHeadCollision
survivor,20,True,None
survivor,19,False,EliminatedBySelfCollision
survivor,79,True,None
survivor,78,False,EliminatedBySelfCollision
survivor,8,False,EliminatedBySelfCollision
survivor,17,True,None
survivor,7,False,EliminatedByHeadToHeadCollision
survivor,7,False,EliminatedByHeadToHeadCollision
survivor,24,False,EliminatedByHeadToHeadCollision
survivor,24,False,EliminatedByHeadToHeadCollision
survivor,19,False,EliminatedBySelfCollision
survivor,20,True,None
survivor,11,False,EliminatedByHeadToHeadCollision
survivor,11,False,EliminatedByHeadToHeadCollision
survivor,7,True,None
survivor,5,False,EliminatedByHeadToHeadCollision
survivor,5,False,EliminatedByHeadToHeadCollision
survivor,16,True,None
survivor,6,False,EliminatedByHeadToHeadCollision
survivor,4,False,EliminatedByCollision
survivor,17,False,EliminatedBySelfCollision
survivor,18,True,None
survivor,65,True,None
survivor,64,False,EliminatedBySelfCollision
survivor,9,False,EliminatedBySelfCollision
survivor,15,False,EliminatedBySelfCollision
survivor,4,False,EliminatedByHeadToHeadCollision
survivor,5,False,EliminatedByHeadToHeadCollision
survivor,8,False,EliminatedByCollision
survivor,9,True,None
survivor,7,True,None
survivor,4,False,EliminatedByCollision
survivor,24,True,None
survivor,23,False,EliminatedByCollision
survivor,3,False,EliminatedByHeadToHeadCollision
survivor,12,True,None
survivor,82,True,None
survivor,81,False,EliminatedBySelfCollision
survivor,9,True,None
survivor,5,False,EliminatedByHeadToHeadCollision
survivor,33,False,EliminatedBySelfCollision
survivor,34,True,None
survivor,19,True,None
survivor,18,False,EliminatedBySelfCollision
survivor,3,False,EliminatedByHeadToHeadCollision
survivor,8,True,None
survivor,4,False,EliminatedByCollision
survivor,14,True,None
survivor,7,False,EliminatedByCollision
survivor,4,False,EliminatedByCollision
survivor,11,True,None
survivor,10,False,EliminatedBySelfCollision
survivor,9,False,EliminatedByHeadToHeadCollision
survivor,9,False,EliminatedByHeadToHeadCollision
survivor,16,True,None
survivor,4,False,EliminatedByHeadToHeadCollision
survivor,4,False,EliminatedByHeadToHeadCollision
survivor,4,False,EliminatedByCollision
survivor,15,True,None
survivor,11,False,EliminatedByCollision
survivor,18,True,None
survivor,17,False,EliminatedByCollision
survivor,4,False,EliminatedByHeadToHeadCollision
survivor,3,False,EliminatedByCollision
survivor,6,False,EliminatedByHeadToHeadCollision
survivor,6,False,EliminatedByHeadToHeadCollision
survivor,7,False,EliminatedBySelfCollision
survivor,11,True,None
survivor,31,False,EliminatedByCollision
survivor,31,False,EliminatedBySelfCollision
survivor,9,False,EliminatedByHeadToHeadCollision
survivor,9,False,EliminatedByHeadToHeadCollision
survivor,19,True,None
survivor,18,False,EliminatedBySelfCollision
survivor,6,True,None
survivor,5,False,EliminatedBySelfCollision
survivor,16,True,None
survivor,15,False,EliminatedBySelfCollision
survivor,11,False,EliminatedByOutOfBounds
survivor,12,True,None
survivor,6,True,None
survivor,5,False,EliminatedByHeadToHeadCollision
survivor,9,False,EliminatedByHeadToHeadCollision
survivor,9,False,EliminatedByHeadToHeadCollision
survivor,4,False,EliminatedByCollision
survivor,15,True,None
survivor,28,False,EliminatedBySelfCollision
survivor,29,True,None
survivor,8,False,EliminatedByHeadToHeadCollision
survivor,8,False,EliminatedByHeadToHeadCollision
survivor,15,False,EliminatedByCollision
survivor,15,False,EliminatedBySelfCollision
survivor,8,False,EliminatedByHeadToHeadCollision
survivor,12,True,None
survivor,3,False,EliminatedByCollision
survivor,8,True,None
survivor,9,True,None
survivor,8,False,EliminatedBySelfCollision
survivor,4,False,EliminatedByHeadToHeadCollision
survivor,4,False,EliminatedBySelfCollision
survivor,16,True,None
survivor,15,False,EliminatedByCollision
survivor,19,False,EliminatedByCollision
survivor,20,True,None
survivor,39,False,EliminatedByCollision
survivor,40,True,None
survivor,13,True,None
survivor,4,False,EliminatedBySelfCollision
survivor,19,True,None
survivor,18,False,EliminatedBySelfCollision
survivor,8,False,EliminatedByHeadToHeadCollision
survivor,9,True,None
survivor,5,False,EliminatedByHeadToHeadCollision
survivor,12,True,None
survivor,19,True,None
survivor,18,False,EliminatedBySelfCollision
survivor,15,False,EliminatedByHeadToHeadCollision
survivor,15,False,EliminatedByHeadToHeadCollision
survivor,33,False,EliminatedBySelfCollision
survivor,34,True,None
survivor,19,False,EliminatedBySelfCollision
survivor,19,False,EliminatedByCollision
survivor,16,True,None
survivor,15,False,EliminatedByCollision
survivor,84,False,EliminatedBySelfCollision
survivor,85,True,None
survivor,2,False,EliminatedByHeadToHeadCollision
survivor,7,True,None
survivor,14,False,EliminatedByHeadToHeadCollision
survivor,14,False,EliminatedByHeadToHeadCollision
survivor,4,False,EliminatedBySelfCollision
survivor,16,True,None
survivor,100,False,EliminatedByOutOfHealth
survivor,101,True,None
survivor,15,False,EliminatedByHeadToHeadCollision
survivor,15,False,EliminatedByHeadToHeadCollision
survivor,6,False,EliminatedByHeadToHeadCollision
survivor,6,False,EliminatedByHeadToHeadCollision
survivor,7,False,EliminatedBySelfCollision
survivor,8,True,None
survivor,51,False,EliminatedBySelfCollision
survivor,52,True,None
survivor,84,False,EliminatedBySelfCollision
survivor,85,True,None
survivor,6,True,None
survivor,4,False,EliminatedByHeadToHeadCollision
survivor,4,False,EliminatedBySelfCollision
survivor,11,True,None
survivor,48,True,None
survivor,47,False,EliminatedByOutOfBounds
survivor,27,True,None
survivor,26,False,EliminatedBySelfCollision
survivor,24,True,None
survivor,23,False,EliminatedByCollision
survivor,9,True,None
survivor,5,False,EliminatedByCollision
survivor,10,False,EliminatedBySelfCollision
survivor,12,True,None
survivor,14,True,None
survivor,9,False,EliminatedByHeadToHeadCollision
survivor,17,True,None
survivor,6,False,EliminatedByHeadToHeadCollision
survivor,11,True,None
survivor,9,False,EliminatedBySelfCollision
survivor,14,False,EliminatedByHeadToHeadCollision
survivor,14,False,EliminatedByHeadToHeadCollision
survivor,6,False,EliminatedBySelfCollision
survivor,12,True,None
survivor,20,True,None
survivor,19,False,EliminatedByCollision
survivor,15,False,EliminatedByHeadToHeadCollision
survivor,15,False,EliminatedByHeadToHeadCollision
survivor,97,True,None
survivor,96,False,EliminatedBySelfCollision
survivor,41,False,EliminatedBySelfCollision
survivor,42,True,None
survivor,63,False,EliminatedBySelfCollision
survivor,64,True,None
survivor,15,False,EliminatedByCollision
survivor,16,True,None
survivor,10,False,EliminatedBySelfCollision
survivor,13,True,None
survivor,10,True,None
survivor,5,False,EliminatedByHeadToHeadCollision
survivor,10,False,EliminatedBySelfCollision
survivor,11,True,None
survivor,43,False,EliminatedBySelfCollision
survivor,44,True,None
survivor,8,True,None
survivor,4,False,EliminatedBySelfCollision
survivor,9,False,EliminatedByCollision
survivor,10,True,None
survivor,8,False,EliminatedByHeadToHeadCollision
survivor,8,False,EliminatedByHeadToHeadCollision
survivor,11,False,EliminatedByOutOfBounds
survivor,12,True,None
survivor,10,True,None
survivor,4,False,EliminatedByHeadToHeadCollision
survivor,22,False,EliminatedBySelfCollision
survivor,23,True,None
survivor,19,False,EliminatedByCollision
survivor,19,False,EliminatedBySelfCollision
survivor,23,True,None
survivor,22,False,EliminatedBySelfCollision
survivor,101,True,None
survivor,100,False,EliminatedByOutOfHealth
survivor,13,False,EliminatedBySelfCollision
survivor,18,True,None
survivor,19,True,None
survivor,18,False,EliminatedBySelfCollision
survivor,100,False,EliminatedByOutOfHealth
survivor,101,True,None
survivor,4,False,EliminatedByHeadToHeadCollision
survivor,4,False,EliminatedByCollision
survivor,4,False,EliminatedByHeadToHeadCollision
survivor,17,True,None
survivor,102,True,None
survivor,101,False,EliminatedByOutOfHealth
survivor,2,False,EliminatedBySelfCollision
survivor,14,True,None
survivor,4,False,EliminatedByHeadToHeadCollision
survivor,8,True,None
survivor,8,True,None
survivor,4,False,EliminatedBySelfCollision
survivor,11,False,EliminatedByHeadToHeadCollision
survivor,11,False,EliminatedByHeadToHeadCollision
survivor,23,False,EliminatedByCollision
survivor,24,True,None
survivor,5,False,EliminatedByHeadToHeadCollision
survivor,7,False,EliminatedByHeadToHeadCollision
survivor,7,False,EliminatedBySelfCollision
survivor,8,True,None
survivor,11,False,EliminatedByHeadToHeadCollision
survivor,11,False,EliminatedByHeadToHeadCollision
survivor,10,True,None
survivor,8,False,EliminatedByHeadToHeadCollision
survivor,19,False,EliminatedByCollision
survivor,19,False,EliminatedBySelfCollision
survivor,78,True,None
survivor,77,False,EliminatedByOutOfBounds
survivor,23,True,None
survivor,22,False,EliminatedBySelfCollision
survivor,18,False,EliminatedBySelfCollision
survivor,19,True,None
survivor,17,False,EliminatedByCollision
survivor,18,True,None
survivor,10,False,EliminatedByCollision
survivor,16,True,None
survivor,101,True,None
survivor,100,False,EliminatedByOutOfHealth
survivor,16,True,None
survivor,4,False,EliminatedByHeadToHeadCollision
survivor,22,False,EliminatedBySelfCollision
survivor,23,True,None
survivor,45,False,EliminatedByOutOfBounds
survivor,46,True,None
survivor,9,True,None
survivor,5,False,EliminatedByHeadToHeadCollision
survivor,12,True,None
survivor,7,False,EliminatedByHeadToHeadCollision
survivor,11,True,None
survivor,9,False,EliminatedBySelfCollision
survivor,7,False,EliminatedByCollision
survivor,11,True,None
survivor,4,False,EliminatedBySelfCollision
survivor,18,True,None
survivor,11,False,EliminatedBySelfCollision
survivor,12,True,None
survivor,13,True,None
survivor,7,False,EliminatedByHeadToHeadCollision
survivor,13,True,None
survivor,11,False,EliminatedBySelfCollision
survivor,23,False,EliminatedByCollision
survivor,24,True,None
survivor,5,False,EliminatedByHeadToHeadCollision
survivor,12,True,None
survivor,21,True,None
survivor,20,False,EliminatedByCollision
survivor,16,True,None
survivor,3,False,EliminatedByCollision
survivor,12,True,None
survivor,8,False,EliminatedBySelfCollision
survivor,39,False,EliminatedBySelfCollision
survivor,40,True,None
survivor,24,True,None
survivor,23,False,EliminatedByCollision
survivor,19,False,EliminatedByCollision
survivor,20,True,None
survivor,19,False,EliminatedByCollision
survivor,19,False,EliminatedBySelfCollision
survivor,6,False,EliminatedByOutOfBounds
survivor,16,True,None
survivor,4,False,EliminatedByCollision
survivor,5,False,EliminatedByHeadToHeadCollision
survivor,11,False,EliminatedByHeadToHeadCollision
survivor,11,False,EliminatedByHeadToHeadCollision
survivor,17,False,EliminatedByHeadToHeadCollision
survivor,18,True,None
survivor,13,False,EliminatedBySelfCollision
survivor,2,False,EliminatedByHeadToHeadCollision
survivor,12,True,None
survivor,4,False,EliminatedByHeadToHeadCollision
survivor,11,False,EliminatedByHeadToHeadCollision
survivor,11,False,EliminatedByHeadToHeadCollision
survivor,100,False,EliminatedByOutOfHealth
survivor,101,True,None
survivor,9,True,None
survivor,3,False,EliminatedByCollision
survivor,23,True,None
survivor,22,False,EliminatedBySelfCollision
survivor,8,False,EliminatedByHeadToHeadCollision
survivor,3,False,EliminatedByHeadToHeadCollision
survivor,15,True,None
survivor,10,False,EliminatedByCollision
survivor,13,True,None
survivor,8,False,EliminatedBySelfCollision
survivor,9,True,None
survivor,3,False,EliminatedByCollision
survivor,23,True,None
survivor,22,False,EliminatedBySelfCollision
survivor,19,True,None
survivor,18,False,EliminatedBySelfCollision
survivor,3,False,EliminatedByCollision
survivor,8,False,EliminatedByHeadToHeadCollision
survivor,8,False,EliminatedByHeadToHeadCollision
survivor,8,False,EliminatedByHeadToHeadCollision
survivor,11,False,EliminatedBySelfCollision
survivor,12,True,None
survivor,84,True,None
survivor,83,False,EliminatedByCollision
survivor,8,False,EliminatedByHeadToHeadCollision
survivor,8,False,EliminatedByHeadToHeadCollision
survivor,14,False,EliminatedByOutOfBounds
survivor,16,True,None
survivor,67,True,None
survivor,66,False,EliminatedByCollision
survivor,9,False,EliminatedByHeadToHeadCollision
survivor,9,False,EliminatedByHeadToHeadCollision
survivor,101,True,None
survivor,100,False,EliminatedByOutOfHealth
survivor,3,False,EliminatedByCollision
survivor,16,True,None
survivor,15,False,EliminatedByHeadToHeadCollision
survivor,15,False,EliminatedByHeadToHeadCollision
survivor,47,False,EliminatedBySelfCollision
survivor,48,True,None
survivor,8,False,EliminatedByHeadToHeadCollision
survivor,3,False,EliminatedByCollision
survivor,13,False,EliminatedBySelfCollision
survivor,14,True,None
survivor,31,False,EliminatedByOutOfBounds
survivor,32,True,None
survivor,4,False,EliminatedByHeadToHeadCollision
survivor,10,False,EliminatedBySelfCollision
survivor,23,False,EliminatedByCollision
survivor,24,True,None
survivor,14,False,EliminatedBySelfCollision
survivor,15,True,None
survivor,14,True,None
survivor,4,False,EliminatedByHeadToHeadCollision
survivor,43,False,EliminatedBySelfCollision
survivor,44,True,None
survivor,9,False,EliminatedByHeadToHeadCollision
survivor,9,False,EliminatedByHeadToHeadCollision
survivor,4,False,EliminatedByHeadToHeadCollision
survivor,15,True,None
survivor,23,True,None
survivor,22,False,EliminatedBySelfCollision
survivor,12,True,None
survivor,8,False,EliminatedByCollision
survivor,100,False,EliminatedByOutOfHealth
survivor,100,False,EliminatedByOutOfHealth
survivor,54,False,EliminatedByHeadToHeadCollision
survivor,54,False,EliminatedByHeadToHeadCollision
survivor,15,False,EliminatedByHeadToHeadCollision
survivor,15,False,EliminatedByHeadToHeadCollision
survivor,15,False,EliminatedByCollision
survivor,15,False,EliminatedBySelfCollision
survivor,110,True,None
survivor,109,False,EliminatedByOutOfHealth
survivor,19,False,EliminatedBySelfCollision
survivor,19,False,EliminatedByCollision
survivor,8,False,EliminatedByHeadToHeadCollision
survivor,8,False,EliminatedByHeadToHeadCollision
survivor,12,True,None
survivor,6,False,EliminatedByHeadToHeadCollision
survivor,16,False,EliminatedBySelfCollision
survivor,17,True,None
survivor,4,False,EliminatedByHeadToHeadCollision
survivor,13,True,None
survivor,12,True,None
survivor,11,False,EliminatedBySelfCollision
survivor,20,True,None
survivor,19,False,EliminatedByCollision
survivor,12,True,None
survivor,4,False,EliminatedBySelfCollision
survivor,5,False,EliminatedByHeadToHeadCollision
survivor,15,True,None
survivor,8,False,EliminatedBySelfCollision
survivor,16,True,None
survivor,12,True,None
survivor,11,False,EliminatedByOutOfBounds
survivor,4,False,EliminatedByHeadToHeadCollision
survivor,4,False,EliminatedByCollision
survivor,8,False,EliminatedByHeadToHeadCollision
survivor,8,False,EliminatedByHeadToHeadCollision
survivor,92,False,EliminatedByOutOfBounds
survivor,93,True,None
survivor,8,False,EliminatedBySelfCollision
survivor,13,True,None
survivor,13,False,EliminatedBySelfCollision
survivor,3,False,EliminatedByCollision
survivor,12,False,EliminatedBySelfCollision
survivor,13,True,None
survivor,16,True,None
survivor,4,False,EliminatedByHeadToHeadCollision
survivor,4,False,EliminatedBySelfCollision
survivor,4,False,EliminatedByHeadToHeadCollision
survivor,3,False,EliminatedByCollision
survivor,2,False,EliminatedByHeadToHeadCollision
survivor,43,True,None
survivor,42,False,EliminatedBySelfCollision
survivor,16,True,None
survivor,8,False,EliminatedByHeadToHeadCollision
survivor,3,False,EliminatedByCollision
survivor,8,True,None
survivor,5,False,EliminatedByHeadToHeadCollision
survivor,3,False,EliminatedByCollision
survivor,13,True,None
survivor,10,False,EliminatedBySelfCollision
survivor,11,True,None
survivor,4,False,EliminatedByHeadToHeadCollision
survivor,4,False,EliminatedByHeadToHeadCollision
survivor,13,True,None
survivor,11,False,EliminatedBySelfCollision
survivor,16,True,None
survivor,24,True,None
survivor,23,False,EliminatedByCollision
survivor,11,False,EliminatedByHeadToHeadCollision
survivor,11,False,EliminatedByHeadToHeadCollision
survivor,23,True,None
survivor,22,False,EliminatedBySelfCollision
survivor,15,False,EliminatedByHeadToHeadCollision
survivor,15,False,EliminatedByHeadToHeadCollision
survivor,7,False,EliminatedBySelfCollision
survivor,7,False,EliminatedByOutOfBounds
survivor,12,True,None
survivor,6,False,EliminatedBySelfCollision
survivor,12,True,None
survivor,10,False,EliminatedBySelfCollision
survivor,5,False,EliminatedByCollision
survivor,15,True,None
survivor,11,False,EliminatedBySelfCollision
survivor,12,True,None
survivor,33,False,EliminatedByHeadToHeadCollision
survivor,33,False,EliminatedByHeadToHeadCollision
survivor,22,False,EliminatedBySelfCollision
survivor,23,True,None
survivor,4,False,EliminatedByCollision
survivor,9,True,None
survivor,16,True,None
survivor,8,False,EliminatedBySelfCollision
survivor,11,False,EliminatedBySelfCollision
survivor,12,True,None
survivor,24,True,None
survivor,23,False,EliminatedByCollision
survivor,8,False,EliminatedBySelfCollision
survivor,18,True,None
survivor,21,False,EliminatedBySelfCollision
survivor,22,True,None
survivor,8,True,None
survivor,6,False,EliminatedBySelfCollision
survivor,4,False,EliminatedByCollision
survivor,5,True,None
survivor,15,False,EliminatedByHeadToHeadCollision
survivor,15,False,EliminatedByHeadToHeadCollision
survivor,23,False,EliminatedByCollision
survivor,24,True,None
survivor,11,True,None
